Site,SubSite,CaptureDate,Species,PondLocation,IndividualID,Sex,Age,SVLmm,MassG,BdSample,SwabLost,SwabID,BdResult,TargetCopies/swab,HgSampleID,Notes,potential_injury_effect,flagged,reason,dead,HP,Abundance,Area,Density,Temp,Temp_1w,Temp_2w,Temp_3w,Temp_4w,Air_Max,Air_Max1,Air_Max2,Air_Max3,Air_Max4,Site_temp,Site_temp1,Site_temp2,Site_temp3,Site_temp4
ScotiaBarrens,SC37,7/1/2019,NOVI,D3,BBYORB,M,,41,,N,,,,,,DOUBLE-MARKED AS B(BY)YORB,,1,Wrong animal?,,Long,2538.657865,1869.461667,1.357961979,20.12236806,21.56172024,19.10717857,16.58835218,17.92769147,20.44444444,23.39206349,20.39047619,16.79285714,18.57857143,19.4796108,21.41919705,19.00634704,16.18529889,17.49558317
ScotiaBarrens,SC38,7/1/2019,NOVI,D2/3,RYBBYY,M,,40,,N,,,,,,Incorrectly ID'd as RxBBYY. Changed to RYBBYY based on sex and measurements.,,1,Wrong animal?,,Short,65.29682706,141.1433333,0.462627781,19.32455208,21.60460714,18.70991518,15.71912798,16.90334375,20.44444444,23.39206349,20.39047619,16.79285714,18.57857143,19.4796108,21.41919705,19.00634704,16.18529889,17.49558317
ScotiaBarrens,SC37,7/1/2019,NOVI,D6,RYYRRB,F,,38,,N,,,,,,"Incorrectly ID'd as RYxRRB. Recorded as a recapture before new. Changed to RYYRRB given date, sex, and measurements.",,1,Wrong animal?,,Long,2538.657865,1869.461667,1.357961979,20.12236806,21.56172024,19.10717857,16.58835218,17.92769147,20.44444444,23.39206349,20.39047619,16.79285714,18.57857143,19.4796108,21.41919705,19.00634704,16.18529889,17.49558317
ScotiaBarrens,SC37,7/1/2019,NOVI,D6,xYOxxx,M,,40,,N,,,,,,ACTUALLY RECAP AND ACCIDENTALLY REMARKED. CODE NOW IS xYO(RY)xx,,1,Wrong animal?,,Long,2538.657865,1869.461667,1.357961979,20.12236806,21.56172024,19.10717857,16.58835218,17.92769147,20.44444444,23.39206349,20.39047619,16.79285714,18.57857143,19.4796108,21.41919705,19.00634704,16.18529889,17.49558317
ScotiaBarrens,P1,7/2/2019,NOVI,D2/3,BORYRR,F,,42,,N,,,,,,Incorrectly ID'd as BORYxR. Changed to BORYRR.,,1,Wrong animal?,,Long,434.8518028,560.6216667,0.775660001,20.92271154,21.31316712,19.77703571,16.58899451,18.25150556,24.20555556,23.28968254,20.78095238,17.02936508,19.08253968,21.08955966,21.4163366,19.21064097,16.30754538,17.69368004
ScotiaBarrens,P1,7/2/2019,NOVI,D6,OBOBRR,M,,39,,N,,,,,,"Incorrectly ID'd as OBOxRR. Likely mark in position 4 missed. Changed to OBOBRR, as B in position 4 was remarked when captured on 7/15 and similar measurements and sex.",,1,Wrong animal?,,Long,434.8518028,560.6216667,0.775660001,20.92271154,21.31316712,19.77703571,16.58899451,18.25150556,24.20555556,23.28968254,20.78095238,17.02936508,19.08253968,21.08955966,21.4163366,19.21064097,16.30754538,17.69368004
ScotiaBarrens,P1,7/2/2019,NOVI,D3,OBOYRR,F,,40,,N,,,,,,DOUBLE-MARKED AS OBOY(OR)R,,1,Wrong animal?,,Long,434.8518028,560.6216667,0.775660001,20.92271154,21.31316712,19.77703571,16.58899451,18.25150556,24.20555556,23.28968254,20.78095238,17.02936508,19.08253968,21.08955966,21.4163366,19.21064097,16.30754538,17.69368004
ScotiaBarrens,SC37,7/8/2019,NOVI,D2,BBYORB,M,,41,,N,,,,,,Must have bee accidentally marked as new. Changed to recap.,,1,Wrong animal?,,Long,2538.657865,1869.461667,1.357961979,19.67815278,21.91478075,21.56172024,19.10717857,16.58835218,19.53888889,22.85238095,23.39206349,20.39047619,16.79285714,19.36801307,21.84971962,21.41919705,19.00634704,16.18529889
ScotiaBarrens,SC37,7/8/2019,NOVI,D4,BOYRRB,M,,41,,N,,,,,,4TH POSITION DOUBLE-MARKED AS RO. ASSUMING ORIGIL CODE IS BOYRRB AFTER CHECKING,,1,Wrong animal?,,Long,2538.657865,1869.461667,1.357961979,19.67815278,21.91478075,21.56172024,19.10717857,16.58835218,19.53888889,22.85238095,23.39206349,20.39047619,16.79285714,19.36801307,21.84971962,21.41919705,19.00634704,16.18529889
ScotiaBarrens,SC47,7/9/2019,NOVI,NR,RBRBBB,M,,40,,N,,,,,,Incorrectly ID'd as RBxBBB since never recorded as new. Mark in position 3 lost? Changed to RBRBBB.,,1,Wrong animal?,,Short,96.44079875,301.8783333,0.319469098,,,,,,21.42222222,22.72301587,23.28968254,20.78095238,17.02936508,21.21716695,21.83377708,21.4163366,19.21064097,16.30754538
ScotiaBarrens,P2,7/9/2019,NOVI,NR,RYBBOO,F,,42,,N,,,,,,B FLOATER NEAR POSITION 3,,1,Wrong animal?,,Long,227.6039346,1196.051667,0.190296072,,,,,,21.42222222,22.72301587,23.28968254,20.78095238,17.02936508,21.21716695,21.83377708,21.4163366,19.21064097,16.30754538
ScotiaBarrens,P1,7/9/2019,NOVI,D3,xRBOxx,M,,38,,N,,,,,,Actual mark is xRBOxx based on catch history. Current mark is ORBOxx.,,1,Wrong animal?,,Long,434.8518028,560.6216667,0.775660001,21.54454487,22.00495833,21.31316712,19.77703571,16.58899451,21.42222222,22.72301587,23.28968254,20.78095238,17.02936508,21.21716695,21.83377708,21.4163366,19.21064097,16.30754538
ScotiaBarrens,SC37,7/10/2019,NOVI,D2,RBBORB,F,,40,,N,,,,,,"Incorrectly ID'd as RBxORB since code was not used in 2019. Changed to RBBORB due to sex, location, and measurements.",,1,Wrong animal?,,Long,2538.657865,1869.461667,1.357961979,22.7700625,21.85094345,21.66250893,19.63516667,16.84800893,23.80555556,22.32539683,23.41190476,21.15555556,17.48650794,23.13034996,21.8520067,21.42933444,19.47129036,16.6338466
ScotiaBarrens,SC37,7/10/2019,NOVI,D1/2,xYxOYB,M,,41,,N,,,,,,Incorrectly recorded as new. Changed status to recap.,,1,Wrong animal?,,Long,2538.657865,1869.461667,1.357961979,22.7700625,21.85094345,21.66250893,19.63516667,16.84800893,23.80555556,22.32539683,23.41190476,21.15555556,17.48650794,23.13034996,21.8520067,21.42933444,19.47129036,16.6338466
ScotiaBarrens,SC37,7/10/2019,NOVI,D4/5,xYYBYB,F,,39,,N,,,,,,Incorrectly recorded as new. Changed status to recap.,,1,Wrong animal?,,Long,2538.657865,1869.461667,1.357961979,22.7700625,21.85094345,21.66250893,19.63516667,16.84800893,23.80555556,22.32539683,23.41190476,21.15555556,17.48650794,23.13034996,21.8520067,21.42933444,19.47129036,16.6338466
ScotiaBarrens,P2,7/12/2019,NOVI,NR,OORYOO,F,,40,,N,,,,,,Incorrectly ID'd as OORxOO. Changed to OORYOO due to measurements and sex.,,1,Wrong animal?,,Long,227.6039346,1196.051667,0.190296072,,,,,,22.92222222,22.35079365,23.12063492,21.91031746,19.11111111,21.75228232,21.6954777,21.75422049,19.94554296,17.87098167
ScotiaBarrens,SC37,7/12/2019,NOVI,D6,xOOxRB,M,,40,,N,,,,,,Incorrectly ID'd or recorded as xOORB and missing a mark. Changed to xOOxRB since there is no new xOOxRB and nearby codes were used on same day.,,1,Wrong animal?,,Long,2538.657865,1869.461667,1.357961979,21.65788889,21.71704861,21.92378869,20.11940675,17.9256756,22.92222222,22.35079365,23.12063492,21.91031746,19.11111111,21.75228232,21.6954777,21.75422049,19.94554296,17.87098167
ScotiaBarrens,P1,7/12/2019,NOVI,D3,xRBOxx,M,,42,,N,,,,,,Actual mark is xRBOxx based on catch history. Current mark is ORBOxx.,,1,Wrong animal?,,Long,434.8518028,560.6216667,0.775660001,22.12199038,21.9097381,21.63915339,20.27943178,18.29824038,22.92222222,22.35079365,23.12063492,21.91031746,19.11111111,21.75228232,21.6954777,21.75422049,19.94554296,17.87098167
ScotiaBarrens,SC37,7/12/2019,NOVI,D4,xYRxRB,F,,42,,N,,,,,,Incorrectly recorded as recap. Nearby codes used as new on same date. Changed status to new.,,1,Wrong animal?,,Long,2538.657865,1869.461667,1.357961979,21.65788889,21.71704861,21.92378869,20.11940675,17.9256756,22.92222222,22.35079365,23.12063492,21.91031746,19.11111111,21.75228232,21.6954777,21.75422049,19.94554296,17.87098167
ScotiaBarrens,P1,7/12/2019,NOVI,D3,YRxOxx,M,,38,,N,,,,,,DOUBLE-MARKED AS (YR)RxOxx,,1,Wrong animal?,,Long,434.8518028,560.6216667,0.775660001,22.12199038,21.9097381,21.63915339,20.27943178,18.29824038,22.92222222,22.35079365,23.12063492,21.91031746,19.11111111,21.75228232,21.6954777,21.75422049,19.94554296,17.87098167
ScotiaBarrens,P1,7/15/2019,NOVI,D13,xxxYRR,M,,41,,N,,,,,,ACCIDENTALLY MARKED AGAIN. NEW CODE IS xRBYRR,,1,Wrong animal?,,Long,434.8518028,560.6216667,0.775660001,19.63242188,21.73825504,21.89279533,21.43030128,19.59072894,22.02222222,22.43253968,22.85238095,23.39206349,20.39047619,19.50994314,21.59075451,21.84971962,21.41919705,19.00634704
ScotiaBarrens,SC38,7/15/2019,NOVI,D4,YYBBYY,M,,40,,N,,,,,,Changed to YYBBYY since YYYBYY has not been used.,,1,Wrong animal?,,Short,65.29682706,141.1433333,0.462627781,19.14896875,21.66137649,21.86764286,21.60460714,18.70991518,22.02222222,22.43253968,22.85238095,23.39206349,20.39047619,19.50994314,21.59075451,21.84971962,21.41919705,19.00634704
ScotiaBarrens,SC47,7/17/2019,NOVI,NR,BYYYBB,F,,44,,N,,,,,,Remarked position 2. Incorrectly ID'd or recorded as BYYYBY. Tail code should not be used yet. Changed to BYYYBB due to measurements and sex.,,1,Wrong animal?,,Short,96.44079875,301.8783333,0.319469098,,,,,,24.01666667,23.02936508,22.32539683,23.41190476,21.15555556,22.03665009,21.50218214,21.8520067,21.42933444,19.47129036
ScotiaBarrens,P1,7/17/2019,NOVI,D3,xRBOxx,M,,38,,N,,,,,,Actual mark is xRBOxx based on catch history. Current mark is ORBOxx.,,1,Wrong animal?,,Long,434.8518028,560.6216667,0.775660001,22.22653646,21.59249393,22.09379167,21.22839194,20.00667216,24.01666667,23.02936508,22.32539683,23.41190476,21.15555556,22.03665009,21.50218214,21.8520067,21.42933444,19.47129036
ScotiaBarrens,P1,7/17/2019,NOVI,D3/4,xxOxRR,M,,40,,N,,,,,,MISMARKED. NEW CODE IS RxOxRR,,1,Wrong animal?,,Long,434.8518028,560.6216667,0.775660001,22.22653646,21.59249393,22.09379167,21.22839194,20.00667216,24.01666667,23.02936508,22.32539683,23.41190476,21.15555556,22.03665009,21.50218214,21.8520067,21.42933444,19.47129036
ScotiaBarrens,SC37,7/18/2019,NOVI,D1,YRxRRB,F,,38,,N,,,,,,Incorrectly recorded as recap. Nearby codes used as new on same date.,,1,Wrong animal?,,Long,2538.657865,1869.461667,1.357961979,22.48335417,21.36754762,21.9692748,21.80443254,19.8252619,25.15,23.05952381,22.37063492,23.43730159,21.48730159,22.75179688,21.3459393,21.99426011,21.59776625,19.66330776
ScotiaBarrens,A11,7/19/2019,NOVI,D2,YBOBBB,M,,40,,N,,,,,,Lost 1st position mark. Not O (F) or B (caught same day). Changing to YBOBBB.,,1,Wrong animal?,,Long,91.85669221,268.845,0.341671566,22.819475,,,,,26.05,23.44603175,22.35079365,23.12063492,21.91031746,22.86669644,21.64087161,21.81339335,21.78147104,20.19941926
ScotiaBarrens,SC38,3/10/2020,NOVI,D3,OxxRYB,M,,44,,N,,,,,,Incorrectly ID'd as OxxRYx. Missing 6th position. Changed to OxxRYB.,,1,Wrong animal?,,Short,19.14324652,141.1433333,0.135629832,8.6263125,,,,,11.55555556,,,,,9.067693229,,,,
ScotiaBarrens,A05,3/11/2020,NOVI,T(N/A),RORROO,M,,39,,N,,,,,,Accidentally marked OO as tail code instead of YY.,,1,Wrong animal?,,Short,29.74,151.6716667,0.196081448,,,,,,3.016666667,,,,,6.804101736,,,,
ScotiaBarrens,P2,3/17/2020,NOVI,T4,BRBBOO,M,,41,,N,,,,,,Incorrectly ID'd as BRxBOO. Changed to BRBBOO due to measurements and sex.,,1,Wrong animal?,,Long,205.7463258,1196.051667,0.172021269,,,,,,5.133333333,6.320634921,,,,6.269290799,7.850092907,,,
ScotiaBarrens,A11,3/17/2020,NOVI,T5,YOOOBB,F,,38,,N,,,,,,Incorrectly ID'd as YxOOBB. YxOOBB not used yet. Missing second mark? Changed to YOOOBB based on sex and measurements.,,1,Wrong animal?,,Long,43.8555992,268.845,0.163125962,6.276083333,7.974194048,,,,5.133333333,6.320634921,,,,6.269290799,7.850092907,,,
ScotiaBarrens,A11,3/18/2020,NOVI,T6,RRRRxx,M,,41,,N,,,,,,Current code is (RO)RRRxx. Origil code has to be RRRRxx based on measurements.,,1,Wrong animal?,,Long,43.8555992,268.845,0.163125962,6.518491667,7.521778571,,,,4.583333333,5.403174603,,,,6.544775694,7.450321131,,,
ScotiaBarrens,P3,3/20/2020,NOVI,D4,BOOOYY,M,,43,,N,,,,,,Found as BOOOxY. Likely to be BOOOYY based on measurements and last capture location. Changed to BOOOYY.,,1,Wrong animal?,,Long,64.24376878,249.4566667,0.257534784,,,,,,13.86666667,5.773015873,,,,9.486423958,7.43978254,,,
ScotiaBarrens,A11,3/20/2020,NOVI,D1,OYYBBB,M,,48,,N,,,,,,Most likely a B though since R was clearly caught after this capture. Changed to OYYBBB from OYYxBB.,,1,Wrong animal?,,Long,43.8555992,268.845,0.163125962,9.343258333,7.463953571,,,,13.86666667,5.773015873,,,,9.486423958,7.43978254,,,
ScotiaBarrens,A05,3/20/2020,NOVI,D3,RBOBRB,M,,41,,N,,,,,,Incorrectly ID'd as RBxBRx. Position 3 and 6 lost? Tail code most likely to be RB since A05 is close to SC37. Changed code to RBOBRB.,,1,Wrong animal?,,Short,29.74,151.6716667,0.196081448,,,,,,13.86666667,5.773015873,,,,9.486423958,7.43978254,,,
ScotiaBarrens,A11,3/20/2020,NOVI,D4,RRRRBB,M,,45,,N,,,,,,Current code is (RO)RRRBB. Origil code is RRRRBB.,,1,Wrong animal?,,Long,43.8555992,268.845,0.163125962,9.343258333,7.463953571,,,,13.86666667,5.773015873,,,,9.486423958,7.43978254,,,
ScotiaBarrens,SC37,5/20/2020,NOVI,D4,YOxRRB,M,,40,,N,,,,,,"Recapture discrepancy. Recorded as recapture before new. Likely missed mark? Could be R, B or Y.",,1,Wrong animal?,,Long,1919.651667,1869.461667,1.026847301,14.92385417,13.595,9.670674603,12.12456151,9.235759921,12.43333333,14.88015873,6.284920635,12.94444444,7.444444444,14.36484809,12.30126952,9.221991592,11.06600813,8.851652431
ScotiaBarrens,P1,5/26/2020,NOVI,D7,xOBRRR,F,,40,,N,,,,,,Date and recapture discrepancy. Repeated code. Based on measurments likely two individuals given the same code. (1st),,1,Wrong animal?,,Long,441.5531583,560.6216667,0.787613438,17.79562153,14.44458581,10.27172371,9.389791667,9.887277778,22.70555556,16.16428571,13.65555556,6.451587302,13.15238095,18.26229601,14.97191071,11.45458026,9.754328051,10.51171766
ScotiaBarrens,SC37,5/28/2020,NOVI,D1,xYxRxB,M,,42,,N,,,,,,"Incorrectly ID'd as xYxRxB. Missing 5th position mark. Changed to xYxRRB based on date, sex, and measurements.",,1,Wrong animal?,,Long,1919.651667,1869.461667,1.026847301,20.3844375,17.65844345,14.27261409,9.46765873,12.37465675,21.98888889,18.40238095,15.26587302,6.691269841,12.11269841,18.88607552,16.14190873,13.0066908,8.942712277,11.36282448
ScotiaBarrens,P1,6/4/2020,NOVI,D2,xBYBRR,M,,38,,N,,,,,,Incorrectly recorded as recap. Codes near this code were new on same day.,,1,Wrong animal?,,Long,441.5531583,560.6216667,0.787613438,17.96400694,16.99342361,15.71595188,11.82242262,8.497824901,20.68333333,18.48333333,18.40238095,15.26587302,6.691269841,17.94743837,17.29516766,16.14190873,13.0066908,8.942712277
ScotiaBarrens,P1,6/4/2020,NOVI,D3,xxBORR,M,,41,,N,,,,,,"Old code xxBORR, remarked xBBORR.",,1,Wrong animal?,,Long,441.5531583,560.6216667,0.787613438,17.96400694,16.99342361,15.71595188,11.82242262,8.497824901,20.68333333,18.48333333,18.40238095,15.26587302,6.691269841,17.94743837,17.29516766,16.14190873,13.0066908,8.942712277
ScotiaBarrens,P1,6/4/2020,NOVI,D14/15,YxRBRR,F,,40,,N,,,,,,B floater in belly.,,1,Wrong animal?,,Long,441.5531583,560.6216667,0.787613438,17.96400694,16.99342361,15.71595188,11.82242262,8.497824901,20.68333333,18.48333333,18.40238095,15.26587302,6.691269841,17.94743837,17.29516766,16.14190873,13.0066908,8.942712277
ScotiaBarrens,A11,6/5/2020,NOVI,D1,YBBOBB,M,,44,,N,,,,,,Incorrectly ID'd as YBBOxx. 5th abd 6th position probably missing? Changed to YBBOBB based on sex and measurements.,,1,Wrong animal?,,Long,43.8555992,268.845,0.163125962,17.30394792,16.42715327,15.47321429,12.60396607,8.92157619,21.59444444,18.2968254,19.67460317,15.50714286,7.092063492,18.53169358,17.16107664,16.92697359,13.45873234,9.019690799
ScotiaBarrens,SC37,6/8/2020,NOVI,D5,ROROYY,M,,40,,N,,,,,,Incorrectly ID'd as ROROxY. Changed to ROROYY.,,1,Wrong animal?,,Long,1919.651667,1869.461667,1.026847301,18.90655556,18.25197222,19.88742659,15.6887123,11.78200893,18.43888889,19.68412698,19.91904762,15.61746032,12.28015873,17.82784722,17.29791406,18.35398946,14.53337785,10.70589271
ScotiaBarrens,SC37,6/8/2020,NOVI,D4,YYRYOB,F,,46,,N,,,,,,Incorrectly recorded as YYRYOO. Changed to YYRYOB.,,1,Wrong animal?,,Long,1919.651667,1869.461667,1.026847301,18.90655556,18.25197222,19.88742659,15.6887123,11.78200893,18.43888889,19.68412698,19.91904762,15.61746032,12.28015873,17.82784722,17.29791406,18.35398946,14.53337785,10.70589271
ScotiaBarrens,P1,6/10/2020,NOVI,D13/14,BxOBRR,F,,37,,N,,,,,,B and O floaters.,,1,Wrong animal?,,Long,441.5531583,560.6216667,0.787613438,19.77502778,18.16672817,17.38204613,15.03492758,11.03973016,23.66111111,21.24761905,18.19126984,17.16111111,14.88015873,19.75699826,18.13745523,17.64882577,15.47752778,12.30126952
ScotiaBarrens,P1,6/10/2020,NOVI,D4,OxYORR,F,,41,,N,,,,,,Recapture discrepancy. Recorded as recapture (but never as new) in 2019.,,1,Wrong animal?,,Long,441.5531583,560.6216667,0.787613438,19.77502778,18.16672817,17.38204613,15.03492758,11.03973016,23.66111111,21.24761905,18.19126984,17.16111111,14.88015873,19.75699826,18.13745523,17.64882577,15.47752778,12.30126952
ScotiaBarrens,P1,6/24/2020,NOVI,D10,RBYYYO,F,,41,,N,,,,,,Incorrectly recorded as RBYYO. Changed to RBYYYO.,,1,Wrong animal?,,Long,441.5531583,560.6216667,0.787613438,19.90622222,18.96999008,17.70888343,18.16672817,17.38204613,20.73888889,20.6984127,18.50079365,21.24761905,18.19126984,19.73393229,18.76513901,17.64444035,18.13745523,17.64882577
ScotiaBarrens,SC37,6/25/2020,NOVI,D1/2,xORRRB,M,,43,,N,,,,,,Incorrectly ID'd as xORRB and missing a mark. Changed to xORRRB based on sex and similar measurements.,,1,Wrong animal?,,Long,1919.651667,1869.461667,1.026847301,19.25740278,20.02473115,18.14111905,19.74469643,18.30780357,19.26111111,20.8547619,17.92698413,21.31825397,18.48333333,18.63021094,19.15437835,17.25190588,18.59703956,17.29516766
ScotiaBarrens,SC37,6/25/2020,NOVI,D1,xOxRYB,M,,42,,N,,,,,,Incorrectly ID'd as xOxRYx. Assuming only tail lost its mark. Changed to xOxRYB.,,1,Wrong animal?,,Long,1919.651667,1869.461667,1.026847301,19.25740278,20.02473115,18.14111905,19.74469643,18.30780357,19.26111111,20.8547619,17.92698413,21.31825397,18.48333333,18.63021094,19.15437835,17.25190588,18.59703956,17.29516766
ScotiaBarrens,SC37,6/25/2020,NOVI,D6,YxRYB,F,,42,,N,,,,,,Incorrectly ID'd or recorded as YxRYB. Missing a mark. Changed to YxRYYB based on sex and measurements.,,1,Wrong animal?,,Long,1919.651667,1869.461667,1.026847301,19.25740278,20.02473115,18.14111905,19.74469643,18.30780357,19.26111111,20.8547619,17.92698413,21.31825397,18.48333333,18.63021094,19.15437835,17.25190588,18.59703956,17.29516766
ScotiaBarrens,A11,6/26/2020,NOVI,D3,YBOBBB,M,,43,,N,,,,,,Missing 1st position. Not OBOB (F). 6/26: A11 - temp probe #3 also missing. Changing to YBOBBB.,,1,Wrong animal?,,Long,43.8555992,268.845,0.163125962,18.72108333,18.47813988,16.49819792,17.69178571,16.42715327,21.27222222,20.68730159,17.77857143,21.43095238,18.2968254,18.68783767,19.26698041,16.99697619,18.83690613,17.16107664
ScotiaBarrens,P2,6/29/2020,NOVI,NR,OBBROO,M,,42,,N,,,,,,Incorrectly recorded as recap. Codes next to this code and date were new. Changed to new.,,1,Wrong animal?,,Long,205.7463258,1196.051667,0.172021269,,,,,,23.64444444,21.58809524,19.49603175,19.30634921,19.68412698,20.79499392,19.62297966,17.61408755,18.16918031,17.29791406
ScotiaBarrens,P2,6/29/2020,NOVI,NR,OBOYOO,M,,41,,N,,,,,,Incorrectly ID'd as OxOYOO. Code has not been used and individual was a recap. Changed to OBOYOO.,,1,Wrong animal?,,Long,205.7463258,1196.051667,0.172021269,,,,,,23.64444444,21.58809524,19.49603175,19.30634921,19.68412698,20.79499392,19.62297966,17.61408755,18.16918031,17.29791406
ScotiaBarrens,SC37,6/30/2020,NOVI,D1,YBxxOB,M,,41,,N,,,,,,Incorrecty recorded as new. Changed status to recap.,,1,Wrong animal?,,Long,1919.651667,1869.461667,1.026847301,21.39726389,20.35825397,19.1041875,18.87793254,18.67512202,22.08888889,21.81190476,20.11428571,19.20793651,20.34761905,20.8490191,19.7124432,18.20570995,17.91197247,17.65081225
ScotiaBarrens,SC37,7/2/2020,NOVI,D5,RBORRB,M,,42,,N,,,,,,"Incorrectly recorded as RBORB. Full code not entered. Changed to RBORRB based on similar location, sex, and measurements. Not RBORRB since RBORRB was caught new after this individual's capture.",,1,Wrong animal?,,Long,1919.651667,1869.461667,1.026847301,21.42195139,20.3277619,20.02473115,18.14111905,19.74469643,24.33333333,21.88095238,20.8547619,17.92698413,21.31825397,20.93619878,19.83354154,19.15437835,17.25190588,18.59703956
ScotiaBarrens,SC37,7/2/2020,NOVI,D1/2,RBROOB,M,,42,,N,,,,,,"Incorrectly ID'd as RBxOOB since recorded as recapture before recorded as new. Changed to RBROOB based on sex, location, and measurements.",,1,Wrong animal?,,Long,1919.651667,1869.461667,1.026847301,21.42195139,20.3277619,20.02473115,18.14111905,19.74469643,24.33333333,21.88095238,20.8547619,17.92698413,21.31825397,20.93619878,19.83354154,19.15437835,17.25190588,18.59703956
ScotiaBarrens,SC37,7/2/2020,NOVI,D4,RBRxYB,M,,43,,N,,,,,,Incorrectly ID'd as RBRxxB. Lost mark in position 5. Has to be RBRxYB based on sex and measurements. Tail codes OB and RB are female.,,1,Wrong animal?,,Long,1919.651667,1869.461667,1.026847301,21.42195139,20.3277619,20.02473115,18.14111905,19.74469643,24.33333333,21.88095238,20.8547619,17.92698413,21.31825397,20.93619878,19.83354154,19.15437835,17.25190588,18.59703956
ScotiaBarrens,SC37,7/2/2020,NOVI,D1/6,RYYYBO,F,,40,,N,,,,,,Incorrectly ID'd as RYxYBO. Changed to RYYYBO based on sex and measurements. Also only choice.,,1,Wrong animal?,,Long,1919.651667,1869.461667,1.026847301,21.42195139,20.3277619,20.02473115,18.14111905,19.74469643,24.33333333,21.88095238,20.8547619,17.92698413,21.31825397,20.93619878,19.83354154,19.15437835,17.25190588,18.59703956
ScotiaBarrens,SC37,7/13/2020,NOVI,D1/6,BRRROB,M,,39,,N,,,,,,Recapture discrepancy. Recorded as new. Changed to recap since codes near this used on same day as the other capture.,,1,Wrong animal?,,Long,1919.651667,1869.461667,1.026847301,20.477,22.71175893,22.01353175,20.32770139,18.48027282,22.58333333,24.08333333,23.68730159,21.58809524,19.49603175,20.15621759,22.68579977,21.67341104,19.81788608,17.68786376
ScotiaBarrens,SC37,7/21/2020,NOVI,D1/6,xOYOOB,M,,40,,N,,,,,,Origil code was xOYOOB. Current code is xOY(OY)OB.,,1,Wrong animal?,,Long,1919.651667,1869.461667,1.026847301,22.72156944,22.2745754,22.34741766,22.24637401,20.35825397,24.23888889,25.86746032,23.68174603,23.93730159,21.81190476,22.31688657,22.11463046,22.41431523,21.95140352,20.16823388
ScotiaBarrens,SC37,7/23/2020,NOVI,D1/6,BOxOYB,M,,40,,N,,,,,,Incorrectly ID'd as BOxOYx. Changed to BOxOYB.,,1,Wrong animal?,,Long,1919.651667,1869.461667,1.026847301,22.31549306,22.80406448,21.70866766,22.7968998,20.3277619,24.18888889,25.67936508,23.71984127,24.64603175,21.88095238,22.6494919,22.66173363,21.5999208,22.66072321,20.1523316
ScotiaBarrens,SC37,7/23/2020,NOVI,D1,ORYBBB,M,,43,,N,,,,,,Incorrectly ID'd as ORxBBB due to chunk missing from 3rd position. Changed to ORYBBB.,,1,Wrong animal?,,Long,1919.651667,1869.461667,1.026847301,22.31549306,22.80406448,21.70866766,22.7968998,20.3277619,24.18888889,25.67936508,23.71984127,24.64603175,21.88095238,22.6494919,22.66173363,21.5999208,22.66072321,20.1523316
ScotiaBarrens,SC37,7/23/2020,NOVI,D1/6,xOxYOB,M,,46,,N,,,,,,Incorrectly recorded as xOxYBO. Changed code to xOxYOB.,,1,Wrong animal?,,Long,1919.651667,1869.461667,1.026847301,22.31549306,22.80406448,21.70866766,22.7968998,20.3277619,24.18888889,25.67936508,23.71984127,24.64603175,21.88095238,22.6494919,22.66173363,21.5999208,22.66072321,20.1523316
ScotiaBarrens,P1,7/27/2020,NOVI,D4,BBRYRR,F,,39,,N,,,,,,Origil code was BBRYRR. Current code is BBR(RY)RR.,,1,Wrong animal?,,Long,441.5531583,560.6216667,0.787613438,23.38091204,23.04543254,21.23617047,22.89223413,21.39687698,26.86111111,24.70634921,25.21269841,24.08333333,23.68730159,23.25418866,22.85935069,21.49130795,22.80199653,21.70520437
ScotiaBarrens,P1,7/27/2020,NOVI,D4,xxBORR,M,,39,,N,,,,,,"Old code xxBORR, remarked xBBORR.",,1,Wrong animal?,,Long,441.5531583,560.6216667,0.787613438,23.38091204,23.04543254,21.23617047,22.89223413,21.39687698,26.86111111,24.70634921,25.21269841,24.08333333,23.68730159,23.25418866,22.85935069,21.49130795,22.80199653,21.70520437
ScotiaBarrens,SC37,7/28/2020,NOVI,D1-2,YOOBRB,F,,42,,N,,,,,,Origil code was YOOBRB. Current code is (YR)O(OB)BRB.,,1,Wrong animal?,,Long,1919.651667,1869.461667,1.026847301,22.99184028,22.52377679,22.2745754,22.34741766,22.24637401,25.29444444,24.66269841,25.86746032,23.68174603,23.93730159,23.61971875,22.67514468,22.11463046,22.41431523,21.95140352
